% Model:                
% Version:              COMSOL 4.1.0.88
% Date:                 Apr 19 2023, 14:40
% Dimension:            1
% Nodes:                368
% Expressions:          1
% Description:          Line graph
% cutx_                   Height
0.43099530320476875       0.06420663989351408
0.430998095678336         0.06420636017897305
0.43452505965061095       0.06385278708669681
0.43466972985261515       0.06383827187628065
0.4351080524331434        0.06379630957009065
0.44230229077963834       0.063105413247119
0.44457141192373584       0.06288665259233109
0.44726550321857284       0.06262639454728605
0.4506196700761326        0.06230157146130451
0.45164970156628237       0.06219778379743542
0.4520023260880624        0.06216227492405524
0.4560086685192697        0.06175963442532152
0.45602231201488636       0.06175826573547676
0.4562596128320253        0.06173446286901225
0.46085188978757985       0.061274834329451786
0.4617128663932899        0.0611888748410539
0.4646859658962084        0.0608851474126565
0.46619901986405154       0.060730521846358215
0.46779194099714594       0.06056769478594301
0.4726248381248121        0.060073432031277525
0.47371255375469734       0.05996213937931993
0.4833188430232657        0.05898304265143219
